386.9952697753906,-689.9674682617188,143.0679931640625,-52.512332916259766,61.1671028137207,-13.417143821716309,-68.57565307617188,108.55851745605469,-40.3149528503418
386.9931640625,-689.9696655273438,143.06922912597656,-52.5124626159668,61.1671028137207,-13.417318344116211,-68.57565307617188,108.55851745605469,-40.3149528503418
386.9921569824219,-689.9725952148438,143.07167053222656,-52.512657165527344,61.1671028137207,-13.417675018310547,-68.57565307617188,108.55851745605469,-40.3149528503418
386.9715576171875,-689.9899291992188,143.07728576660156,-52.51484680175781,61.1671028137207,-13.418469429016113,-68.57576751708984,108.55851745605469,-40.3149528503418
386.544189453125,-690.4817504882812,143.34410095214844,-52.56503677368164,61.16651153564453,-13.459559440612793,-68.57621002197266,108.55905151367188,-40.31477355957031
384.59405517578125,-692.4595947265625,144.640869140625,-52.77213668823242,61.1300163269043,-13.578743934631348,-68.57666778564453,108.55906677246094,-40.31477355957031
380.7515869140625,-695.8461303710938,146.2880401611328,-53.149261474609375,61.103065490722656,-13.761537551879883,-68.57682800292969,108.55906677246094,-40.31477355957031
375.2333679199219,-699.6318969726562,147.1369171142578,-53.64216995239258,61.100337982177734,-13.876824378967285,-68.57778930664062,108.55925750732422,-40.31477355957031
368.10516357421875,-704.2583618164062,148.12290954589844,-54.271488189697266,61.092674255371094,-14.005712509155273,-68.57909393310547,108.55926513671875,-40.31477355957031
359.1124267578125,-709.9054565429688,149.6845703125,-55.041744232177734,61.050418853759766,-14.147664070129395,-68.58426666259766,108.55926513671875,-40.31477355957031
349.06402587890625,-715.6979370117188,152.0699005126953,-55.889102935791016,60.91133499145508,-14.213656425476074,-68.60853576660156,108.55926513671875,-40.31477355957031
339.03887939453125,-721.05810546875,155.62643432617188,-56.707279205322266,60.653343200683594,-14.215200424194336,-68.61608123779297,108.55926513671875,-40.31511688232422
330.1483154296875,-725.75537109375,159.39871215820312,-57.435142517089844,60.37870407104492,-14.2152738571167,-68.61762237548828,108.55926513671875,-40.315799713134766
321.7041931152344,-730.0780029296875,163.42135620117188,-58.11651611328125,60.08705139160156,-14.2152738571167,-68.61762237548828,108.55882263183594,-40.31707000732422
312.77227783203125,-734.4412231445312,166.96588134765625,-58.83832931518555,59.83100891113281,-14.2152738571167,-68.61762237548828,108.55793762207031,-40.31981658935547
301.5892639160156,-739.4537353515625,169.44407653808594,-59.7237548828125,59.65291976928711,-14.2152738571167,-68.61760711669922,108.55674743652344,-40.3369140625
286.39239501953125,-745.6498413085938,169.86814880371094,-60.922603607177734,59.62306594848633,-14.215062141418457,-68.61715698242188,108.52458953857422,-40.368011474609375
268.5736083984375,-752.30810546875,169.79490661621094,-62.301353454589844,59.622745513916016,-14.215062141418457,-68.61713409423828,108.46314239501953,-40.36988830566406
248.6979217529297,-759.3323364257812,169.6200408935547,-63.82670974731445,59.62205505371094,-14.215106964111328,-68.61762237548828,108.30844116210938,-40.37004470825195
228.42181396484375,-766.9197998046875,168.82925415039062,-65.40962982177734,59.621097564697266,-14.215113639831543,-68.73777770996094,107.52969360351562,-40.370269775390625
209.7054443359375,-776.6047973632812,168.35772705078125,-66.96517944335938,59.62057876586914,-14.215113639831543,-69.94817352294922,105.8839111328125,-40.37070083618164
189.4877166748047,-787.7927856445312,168.3574676513672,-68.6329345703125,59.62056350708008,-14.215091705322266,-71.82811737060547,103.8774642944336,-40.38787841796875
168.41209411621094,-798.196533203125,168.7368621826172,-70.34886932373047,59.6207160949707,-14.214858055114746,-73.77542877197266,102.04666900634766,-40.523685455322266
146.31494140625,-808.3214721679688,168.50025939941406,-72.12922668457031,59.62082290649414,-14.214618682861328,-75.55133056640625,99.87995147705078,-41.37825393676758
123.33660888671875,-818.1669921875,168.74327087402344,-73.98164367675781,59.62131118774414,-14.212796211242676,-77.71224975585938,97.76004791259766,-42.216068267822266
98.21996307373047,-826.5466918945312,169.6962127685547,-75.89189910888672,59.621864318847656,-14.207441329956055,-79.82233428955078,96.27794647216797,-43.29588317871094
69.7096176147461,-833.7210083007812,170.60995483398438,-78.03417205810547,59.62335968017578,-14.191545486450195,-81.82331848144531,95.02229309082031,-44.835487365722656
39.43321228027344,-839.3059692382812,171.38360595703125,-80.17365264892578,59.627628326416016,-14.182955741882324,-83.50465393066406,93.92337036132812,-45.74575424194336
8.147393226623535,-843.46533203125,170.5650177001953,-82.4618148803711,59.644073486328125,-14.055523872375488,-85.18387603759766,92.43949127197266,-45.92325210571289
-21.723052978515625,-846.246337890625,167.006591796875,-84.6870346069336,59.687870025634766,-13.816362380981445,-86.55550384521484,90.10145568847656,-45.92319869995117
-48.284488677978516,-848.8563232421875,161.2159423828125,-86.7663345336914,59.867488861083984,-13.58685302734375,-88.37711334228516,87.19660949707031,-45.92216491699219
-73.00605010986328,-851.0376586914062,154.71517944335938,-88.72843933105469,60.1970329284668,-13.48265552520752,-90.49427795410156,84.52490997314453,-45.91901779174805
-95.61141204833984,-851.9807739257812,148.18807983398438,-90.484619140625,60.68616485595703,-13.480694770812988,-92.78996276855469,82.8124771118164,-45.91263961791992
-113.74798583984375,-851.2213745117188,139.61273193359375,-91.75345611572266,61.266300201416016,-13.48073959350586,-94.2680892944336,81.82052612304688,-45.89215850830078
-126.90476989746094,-849.5835571289062,131.915771484375,-92.68573760986328,61.79312515258789,-13.480746269226074,-95.1035385131836,81.29966735839844,-45.86513137817383
-138.24351501464844,-847.5126953125,125.79461669921875,-93.50270080566406,62.19525909423828,-13.480964660644531,-95.45018768310547,80.91576385498047,-45.85722732543945
-148.7035675048828,-845.9454345703125,118.70308685302734,-94.30574035644531,62.637840270996094,-13.480964660644531,-96.07594299316406,79.99826049804688,-45.84400177001953
-157.2970428466797,-845.0211181640625,111.32511138916016,-95.01606750488281,63.117225646972656,-13.48099422454834,-97.21229553222656,78.96698760986328,-45.7667121887207
-164.41383361816406,-844.5327758789062,105.00814056396484,-95.60720825195312,63.5440559387207,-13.481124877929688,-98.55859375,78.02981567382812,-45.05086135864258
-171.15472412109375,-843.4871826171875,97.31707000732422,-96.16600799560547,64.08457946777344,-13.481657028198242,-99.92414093017578,77.362548828125,-43.24697494506836
-177.33934020996094,-842.1885375976562,90.35688781738281,-96.64627838134766,64.58230590820312,-13.48197078704834,-101.14044189453125,76.99203491210938,-42.56103515625
-183.82032775878906,-840.795166015625,86.1326904296875,-97.1309585571289,64.89448547363281,-13.482145309448242,-101.97724914550781,76.79863739013672,-42.5183219909668
-190.44918823242188,-839.5862426757812,83.17716217041016,-97.65223693847656,65.09461975097656,-13.483755111694336,-102.67465209960938,76.32552337646484,-42.15791702270508
-195.86245727539062,-839.09521484375,79.0736312866211,-98.1392822265625,65.35033416748047,-13.484127044677734,-103.85295104980469,75.36688995361328,-40.93688201904297
-201.26487731933594,-838.2863159179688,73.7978286743164,-98.63331604003906,65.69615173339844,-13.4849214553833,-105.17218017578125,74.53134155273438,-39.89934158325195
-206.21766662597656,-837.5403442382812,69.71109771728516,-99.05387878417969,65.98941802978516,-13.486822128295898,-106.47862243652344,74.03002166748047,-38.96381759643555
-210.7920684814453,-836.6121215820312,66.49996185302734,-99.42450714111328,66.22532653808594,-13.489226341247559,-107.43567657470703,73.7155990600586,-38.07181167602539
-215.1664276123047,-835.48779296875,63.375972747802734,-99.78764343261719,66.43031311035156,-13.491135597229004,-108.07842254638672,73.32855987548828,-37.44680404663086
-218.73419189453125,-834.688232421875,61.7133178